"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
229;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;108.95;;;367;;;;;;;;;;convenio;;;;;;;tasa;38.57
230;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;70.68;;;367;;;;;;;;;;convenio;;;;;;;tasa;25.02
231;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;66.06;;;367;;;;;;;;;;convenio;;;;;;;tasa;23.39
232;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;145.73;;;367;;;;;;;;;;convenio;;;;;;;tasa;51.60
235;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.50;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
236;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.50;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
237;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.50;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
238;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.50;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
239;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;126.51;;;367;;;;;;;;;;convenio;;;;;;;tasa;44.79
240;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.49;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
241;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.49;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
242;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;129.50;;;367;;;;;;;;;;convenio;;;;;;;tasa;45.85
243;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;150.58
244;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;39.78
246;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
247;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;205.32;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;72.69
248;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
249;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;24.72
250;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"24 - SARMIENTO";1769;;;;;;;;;;convenio;;;;;;;tasa;20.00
251;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;88.12;;"44 - JUAN DE GARAY";2273;;;;;;;;;;convenio;;;;;;;tasa;31.20
252;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
253;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
254;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;941;;;;;;;;;;convenio;;;;;;;tasa;70.32
255;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;437.65;;;;;;;;;;;;;convenio;;;;;;;tasa;154.95
257;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;346.08;;;;;;;;;;;;;convenio;;;;;;;tasa;122.53
258;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;941;;;;;;;;;;convenio;;;;;;;tasa;98.40
259;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;20.00
260;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;69.85;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;24.73
261;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"52 - ALBERDI";1645;;;;;;;;;;convenio;;;;;;;tasa;20.00
262;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"52 - ALBERDI";1645;;;;;;;;;;convenio;;;;;;;tasa;20.00
263;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;20.00
264;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;20.00
265;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;20.00
266;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"58 - BELGRANO";893;;;;;;;;;;convenio;;;;;;;tasa;20.00
269;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;142.66
271;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;124.00
272;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;175.11;;"44 - JUAN DE GARAY";2273;;;;;;;;;;convenio;;;;;;;tasa;62.00
273;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;114.87;;;;;;;;;;;;;convenio;;;;;;;tasa;40.67
274;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;80.97;;;;;;;;;;;;;convenio;;;;;;;tasa;28.67
275;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
276;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
277;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;91.05;;;;;;;;;;;;;convenio;;;;;;;tasa;32.24
278;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;34.95
279;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
280;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
282;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;183.41;;"44 - JUAN DE GARAY";1551;;;;;;;;;;convenio;;;;;;;tasa;64.94
283;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;355.37;;"44 - JUAN DE GARAY";1551;;;;;;;;;;convenio;;;;;;;tasa;125.82
284;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;353.65;;"44 - JUAN DE GARAY";1551;;;;;;;;;;convenio;;;;;;;tasa;125.21
285;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;353.65;;"44 - JUAN DE GARAY";1551;;;;;;;;;;convenio;;;;;;;tasa;125.21
286;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;353.65;;"44 - JUAN DE GARAY";1551;;;;;;;;;;convenio;;;;;;;tasa;125.21
290;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;5.99;;;1184;;;;;;;;;;convenio;;;;;;;tasa;20.00
292;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
293;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;27.71
294;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
295;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;21.39
297;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
299;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"24 - SARMIENTO";;;;;;;;;;;convenio;;;;;;;tasa;20.00
302;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;38.86
303;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
304;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;308.86;;"44 - JUAN DE GARAY";1838;;;;;;;;;;convenio;;;;;;;tasa;109.35
305;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
307;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
308;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;212.76;;"52 - ALBERDI";1958;;;;;;;;;;convenio;;;;;;;tasa;75.33
312;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
313;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
314;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
317;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"99 - LAS HERAS";6500;;;;;;;;;;convenio;;;;;;;tasa;20.00
318;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;57.45;;;93;;;;;;;;;;convenio;;;;;;;tasa;20.34
319;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;109.81;;"1 - SAN MARTIN ";1214;;;;;;;;;;convenio;;;;;;;tasa;38.88
320;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;205.71;;"58 - BELGRANO";2280;;;;;;;;;;convenio;;;;;;;tasa;72.83
321;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;58.38;;;;;;;;;;;;;convenio;;;;;;;tasa;20.67
322;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"52 - ALBERDI";1129;;;;;;;;;;convenio;;;;;;;tasa;20.00
323;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
324;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.00
326;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;295.73;;"44 - JUAN DE GARAY";1665;;;;;;;;;;convenio;;;;;;;tasa;104.70
327;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;518.42;;"44 - JUAN DE GARAY";1665;;;;;;;;;;convenio;;;;;;;tasa;183.55
328;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"44 - JUAN DE GARAY";1665;;;;;;;;;;convenio;;;;;;;tasa;20.00
330;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;16.09;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
331;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;5.99;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
332;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
333;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;436.54;;"44 - JUAN DE GARAY";1665;;;;;;;;;;convenio;;;;;;;tasa;154.56
334;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
335;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;5.99;;"90 - RUTA NAC. Nº 11";;;;;;;;;;;convenio;;;;;;;tasa;20.00
336;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
337;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
338;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
339;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
341;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;84.73;;;;;;;;;;;;;convenio;;;;;;;tasa;30.00
342;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;57.64;;;;;;;;;;;;;convenio;;;;;;;tasa;20.41
343;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
344;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;27.31;;;1971;;;;;;;;;;convenio;;;;;;;tasa;20.00
345;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
346;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
347;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
348;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
349;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
350;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;64.31;;;;;;;;;;;;;convenio;;;;;;;tasa;22.77
351;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
352;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"17 - SAN JERONIMO";1414;;;;;;;;;;convenio;;;;;;;tasa;20.00
353;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;39.81;;"1 - SAN MARTIN ";1214;;;;;;;;;;convenio;;;;;;;tasa;36.69
354;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;7.11;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
357;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
358;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"37 - ITALIA";1382;;;;;;;;;;convenio;;;;;;;tasa;20.00
359;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"51 - FRENCH Y BERUTTI";;;;;;;;;;;convenio;;;;;;;tasa;20.00
360;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
361;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
363;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
364;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
365;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
366;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"20 - ESPAÑA";635;;;;;;;;;;convenio;;;;;;;tasa;20.00
367;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
368;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;2098;;;;;;;;;;convenio;;;;;;;tasa;20.00
369;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
370;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
371;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"90 - RUTA NAC. Nº 11";;;;;;;;;;;convenio;;;;;;;tasa;20.00
376;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
377;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
378;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
379;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
381;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
382;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
383;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"26 - RIVADAVIA ";2082;;;;;;;;;;convenio;;;;;;;tasa;20.00
384;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
385;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
386;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
387;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
389;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
390;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"74 - BV. OROÑO";;;;;;;;;;;convenio;;;;;;;tasa;20.00
391;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"17 - SAN JERONIMO";1341;;;;;;;;;;convenio;;;;;;;tasa;20.00
392;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;90.51
393;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;1441;;;;;;;;;;convenio;;;;;;;tasa;28.20
394;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.08
395;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"118 - AV. SANTA FE";;;;;;;;;;;convenio;;;;;;;tasa;20.00
396;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
397;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
398;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;271.09;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;95.98
400;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;261.89;;"52 - ALBERDI";1958;;;;;;;;;;convenio;;;;;;;tasa;92.72
401;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;76.79;;"37 - ITALIA";1226;;;;;;;;;;convenio;;;;;;;tasa;27.19
402;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;226.46;;"44 - JUAN DE GARAY";2273;;;;;;;;;;convenio;;;;;;;tasa;80.18
403;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;57.46;;"44 - JUAN DE GARAY";2273;;;;;;;;;;convenio;;;;;;;tasa;20.34
404;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"62 - GUEMES";2605;;;;;;;;;;convenio;;;;;;;tasa;20.00
405;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
406;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"58 - BELGRANO";893;;;;;;;;;;convenio;;;;;;;tasa;37.25
407;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
408;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
409;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;107.76;;;93;;;;;;;;;;convenio;;;;;;;tasa;38.15
412;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
413;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
416;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;17.21;;"21 - MORENO";1243;;;;;;;;;;convenio;;;;;;;tasa;20.00
417;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;73.95;;"1 - SAN MARTIN ";1214;;;;;;;;;;convenio;;;;;;;tasa;26.18
419;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;254.02;;"58 - BELGRANO";2280;;;;;;;;;;convenio;;;;;;;tasa;89.94
420;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;717;;;;;;;;;;convenio;;;;;;;tasa;112.77
421;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;144.02;;;;;;;;;;;;;convenio;;;;;;;tasa;50.99
422;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;717;;;;;;;;;;convenio;;;;;;;tasa;20.00
423;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;717;;;;;;;;;;convenio;;;;;;;tasa;20.00
424;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.00
425;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
426;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
427;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;127;;;;;;;;;;convenio;;;;;;;tasa;22.36
428;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;11.60;;;127;;;;;;;;;;convenio;;;;;;;tasa;20.00
429;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
433;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
435;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;36.10
436;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
437;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
438;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;67.50
439;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;68.64;;"61 - ALMAFUERTE";1644;;;;;;;;;;convenio;;;;;;;tasa;24.30
440;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;23.60
441;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
442;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.00
443;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;3401;;;;;;;;;;convenio;;;;;;;tasa;20.00
444;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;711.23;;;360;;;;;;;;;;convenio;;;;;;;tasa;251.81
445;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.00
446;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;123.02;;;360;;;;;;;;;;convenio;;;;;;;tasa;43.55
447;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;70.61;;;360;;;;;;;;;;convenio;;;;;;;tasa;25.00
448;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;50.52
449;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;25.26
450;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;25.26
451;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;579.88;;;1141;;;;;;;;;;convenio;;;;;;;tasa;205.31
452;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;305.80;;;;;;;;;;;;;convenio;;;;;;;tasa;108.27
453;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;289.94;;;1141;;;;;;;;;;convenio;;;;;;;tasa;102.65
454;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
455;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;1017.78;;;3639;;;;;;;;;;convenio;;;;;;;tasa;360.35
456;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;269.69;;;3639;;;;;;;;;;convenio;;;;;;;tasa;95.48
457;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
458;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;685.28;;"44 - JUAN DE GARAY";1665;;;;;;;;;;convenio;;;;;;;tasa;242.62
459;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;58.83;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.83
460;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;360;;;;;;;;;;convenio;;;;;;;tasa;20.00
461;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;;1344;;;;;;;;;;convenio;;;;;;;tasa;20.00
463;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;"39 - GRAL. LOPEZ ";1474;;;;;;;;;;convenio;;;;;;;tasa;20.00
465;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;56.49;;"51 - FRENCH Y BERUTTI";1240;;;;;;;;;;convenio;;;;;;;tasa;20.00
