"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
649738/0000-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;203;NULL;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649740/0002-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;" ";NULL;"DESVIO ARIJON       ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649740/0002-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;" ";NULL;"DESVIO ARIJON       ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649743/0001-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;25;515;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649743/0001-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;25;515;"  ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649744/0000-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649744/0000-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;NULL;" ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649750/0000-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;45.12;;76;2326;" ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;65.40
649750/0000-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;44.14;;76;2326;" ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;65.40
649751/0001-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;37.38;;31;301;"  ";NULL;"SAN GENARO NORTE    ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;54.18
649751/0001-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;36.57;;31;301;"  ";NULL;"SAN GENARO NORTE    ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;54.18
649751/0004-7;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;6.62;;86;1883;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.79
649751/0004-7;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;6.07;;86;1883;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.79
649754/0000-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.44;;NULL;NULL;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649754/0000-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.06;;NULL;NULL;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649755/0000-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.44;;76;2326;" ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649755/0000-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.06;;76;2326;" ";NULL;"ESPERANZA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649757/0000-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.44;;77;NULL;" ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649757/0000-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.06;;77;NULL;" ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.28
649762/0000-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;14.27;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649762/0000-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.96;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649763/0000-6;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;75;1152;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649763/0000-6;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;75;1152;" ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649764/0000-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;14.27;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649764/0000-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.96;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649765/0000-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;14.27;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649765/0000-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.96;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649766/0000-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;14.27;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649766/0000-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.96;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.69
649767/0000-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649767/0000-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649768/0000-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649768/0000-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649769/0000-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.83;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.84
649769/0000-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.44;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.84
649770/0000-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;17.83;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.84
649770/0000-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;17.44;;22;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.84
649771/0000-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;92.11;;75;1851;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;133.49
649771/0000-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;90.11;;75;1851;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;133.49
649773/0014-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;116.87;;72;1345;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;169.38
649773/0014-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;114.33;;72;1345;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;169.38
649773/0020-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;100.37;;204;360;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;145.46
649773/0020-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;98.19;;204;360;" ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;145.46
649813/0002-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;66;1119;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649813/0002-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;66;1119;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0009-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;133;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0009-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;133;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0010-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0010-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0011-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;2;1416;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0011-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;2;1416;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0012-7;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0012-7;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;77;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0013-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;37;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0013-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;37;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0014-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;66;1119;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0014-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;66;1119;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0015-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0015-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0016-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;" ";NULL;"PABLO PODESTA       ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0016-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;" ";NULL;"PABLO PODESTA       ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649822/0004-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;31.70;;4;1114;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;45.94
649822/0004-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;31.01;;4;1114;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;45.94
649822/0005-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;45.54;;47;567;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.00
649822/0005-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;44.55;;47;567;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.00
649824/0000-0;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;160.00
649824/0000-0;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;43;1710;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;160.00
649826/0046-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649826/0046-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649839/0001-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;146.69;;47;569;"  ";NULL;"RECONQUISTA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;212.59
649839/0001-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;143.50;;47;569;"  ";NULL;"RECONQUISTA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;212.59
649839/0009-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;115.55;;47;569;" ";NULL;"RECONQUISTA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;167.47
649839/0009-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;113.04;;47;569;" ";NULL;"RECONQUISTA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;167.47
649839/0010-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;115.56;;4;1114;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;167.48
649839/0010-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;113.05;;4;1114;" ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;167.48
649846/0001-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;93.03;;86;1626;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;134.82
649846/0001-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;91.01;;86;1626;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;134.82
649851/0003-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;75;557;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649851/0003-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;75;557;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649853/0000-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;24;3401;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649853/0000-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;24;3401;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649866/0002-4;02;1;T;201008;2010-09-30;2010-10-10;2010-10-10;0.00;;43;1564;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649866/0002-4;02;1;T;201009;2010-10-31;2010-11-10;2010-11-09;0.00;;43;1564;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649867/0000-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;111.48;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;161.57
649867/0000-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;109.06;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;161.57
649868/0001-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;112.64;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;163.25
649868/0001-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;110.19;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;163.25
649888/0000-8;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;12;4358;"  ";NULL;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649888/0000-8;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;12;4358;"  ";NULL;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649894/0009-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;20.64;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;29.91
649894/0009-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;20.19;;10;1131;"  ";NULL;"BARRANCAS ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;29.91
649723/0002-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;330.26;;142;740;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;478.63
649723/0002-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;323.08;;142;740;" ";NULL;MATILDE;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;478.63
649723/0003-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;111.07;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;160.98
649723/0003-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;108.66;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;160.98
649723/0004-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;220.12;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;319.01
649723/0004-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;215.33;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;319.01
649724/0001-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;94.51;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;136.98
649724/0001-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;92.46;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;136.98
649724/0002-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;96.61;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;140.01
649724/0002-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;94.51;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;140.01
649724/0003-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;223.72;;205;1680;"  ";NULL;"SANTO TOME          ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;324.23
649724/0003-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;218.85;;205;1680;"  ";NULL;"SANTO TOME          ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;324.23
649724/0004-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;317.99;;4;1058;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;460.85
649724/0004-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;311.08;;4;1058;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;460.85
649724/0026-5;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;542.02;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;785.54
649724/0026-5;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;530.24;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;785.54
649724/0027-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;546.53;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;792.08
649724/0027-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;534.65;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;792.08
649724/0028-3;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;140.69;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;203.90
649724/0028-3;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;137.63;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;203.90
649724/0031-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;285.17;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;413.30
649724/0031-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;278.97;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;413.30
649724/0044-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;416.45;;202;367;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;603.56
649724/0044-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;407.40;;202;367;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;603.56
649724/0055-7;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;73.50;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;106.51
649724/0055-7;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;71.90;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;106.51
649724/0056-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;82.94;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;120.20
649724/0056-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;81.14;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;120.20
649725/0000-6;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;107.92;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;156.41
649725/0000-6;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;105.58;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;156.41
649726/0001-4;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;219.18;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;317.65
649726/0001-4;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;214.42;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;317.65
649727/0001-3;02;1;B;201008;2010-09-30;2010-10-10;2010-10-10;50.51;;75;1681;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649727/0001-3;02;1;B;201009;2010-10-31;2010-11-10;2010-11-09;49.41;;75;1681;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;73.21
649727/0004-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;13.80;;43;1660;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649727/0004-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;13.50;;43;1660;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649727/0005-9;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;45.65;;43;1660;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.16
649727/0005-9;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;44.66;;43;1660;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;66.16
649728/0001-2;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;25.25;;NULL;NULL;"  ";NULL;"SAN VICENTE (STA.FE)";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0001-2;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;"SAN VICENTE (STA.FE)";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0002-1;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;25.25;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0002-1;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0003-0;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;25.25;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
649728/0003-0;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;24.70;;NULL;NULL;"  ";NULL;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;36.59
